timestamp_utc,market_slug,side,price,size,total_usd
2026-03-14 08:20:21 UTC,eth-updown-5m-1773476400,BUY,0.5,8.5,4.25
2026-03-14 08:20:11 UTC,eth-updown-5m-1773476400,BUY,0.48,9.541665,4.58
2026-03-14 08:17:15 UTC,eth-updown-5m-1773476100,BUY,0.719957,9.208885,6.63
2026-03-14 08:17:15 UTC,eth-updown-5m-1773476100,BUY,0.71,7.450703,5.29
2026-03-14 08:16:25 UTC,eth-updown-5m-1773476100,BUY,0.69,8.43478,5.82
2026-03-14 08:16:23 UTC,eth-updown-5m-1773476100,BUY,0.7,11.35714,7.95
2026-03-14 08:16:15 UTC,eth-updown-5m-1773476100,BUY,0.812225,12.090238,9.82
2026-03-14 08:16:15 UTC,eth-updown-5m-1773476100,BUY,0.80106,5.592589,4.48
2026-03-14 08:16:09 UTC,eth-updown-5m-1773476100,BUY,0.771824,6.115381,4.72
2026-03-14 08:15:59 UTC,eth-updown-5m-1773476100,BUY,0.79,7.481009,5.91
2026-03-14 08:15:59 UTC,eth-updown-5m-1773476100,BUY,0.79,7.82278,6.18
2026-03-14 08:15:57 UTC,eth-updown-5m-1773476100,BUY,0.78,27.666663,21.58
2026-03-14 08:15:57 UTC,eth-updown-5m-1773476100,BUY,0.78,6.179486,4.82
2026-03-14 08:15:55 UTC,eth-updown-5m-1773476100,BUY,0.79,6.189871,4.89
2026-03-14 08:15:55 UTC,eth-updown-5m-1773476100,BUY,0.748026,24.92,18.6408
2026-03-14 08:15:55 UTC,eth-updown-5m-1773476100,BUY,0.74,9.756753,7.22
2026-03-14 08:15:53 UTC,eth-updown-5m-1773476100,BUY,0.74,5.310807,3.93
2026-03-14 08:15:09 UTC,eth-updown-5m-1773476100,BUY,0.46,5.0,2.3
2026-03-14 08:15:09 UTC,eth-updown-5m-1773476100,BUY,0.46,7.369564,3.39
2026-03-14 08:15:09 UTC,eth-updown-5m-1773476100,BUY,0.468922,5.84319,2.74
2026-03-14 08:15:09 UTC,eth-updown-5m-1773476100,BUY,0.475517,10.662082,5.07
2026-03-14 08:15:09 UTC,eth-updown-5m-1773476100,BUY,0.45,25.71111,11.57
2026-03-14 08:11:31 UTC,eth-updown-5m-1773475800,BUY,0.640377,8.854151,5.67
2026-03-14 08:11:29 UTC,eth-updown-5m-1773475800,BUY,0.65,6.492305,4.22
2026-03-14 08:11:29 UTC,eth-updown-5m-1773475800,BUY,0.65,6.184614,4.02
2026-03-14 08:11:29 UTC,eth-updown-5m-1773475800,BUY,0.63,7.730156,4.87
2026-03-14 08:10:51 UTC,eth-updown-5m-1773475800,BUY,0.56,5.67857,3.18
2026-03-14 08:10:35 UTC,eth-updown-5m-1773475800,BUY,0.54,5.944443,3.21
2026-03-14 08:10:35 UTC,eth-updown-5m-1773475800,BUY,0.52,1.63,0.8476
2026-03-14 08:10:35 UTC,eth-updown-5m-1773475800,BUY,0.52,6.365383,3.31
2026-03-14 08:10:25 UTC,eth-updown-5m-1773475800,BUY,0.48,6.0,2.88
2026-03-14 08:10:25 UTC,eth-updown-5m-1773475800,BUY,0.47,17.0,7.99
2026-03-14 08:07:35 UTC,eth-updown-5m-1773475500,BUY,0.78,5.820509,4.54
2026-03-14 08:07:33 UTC,eth-updown-5m-1773475500,BUY,0.79,5.443033,4.3
2026-03-14 08:07:33 UTC,eth-updown-5m-1773475500,BUY,0.78,7.128204,5.56
2026-03-14 08:06:01 UTC,eth-updown-5m-1773475500,BUY,0.762726,9.623373,7.34
2026-03-14 08:06:01 UTC,eth-updown-5m-1773475500,BUY,0.75,9.186664,6.89
2026-03-14 08:06:01 UTC,eth-updown-5m-1773475500,BUY,0.75,5.76,4.32
2026-03-14 08:05:31 UTC,eth-updown-5m-1773475500,BUY,0.67,7.089551,4.75
2026-03-14 08:05:31 UTC,eth-updown-5m-1773475500,BUY,0.67,9.462684,6.34
2026-03-14 08:05:31 UTC,eth-updown-5m-1773475500,BUY,0.67,20.910445,14.01
2026-03-14 08:04:05 UTC,eth-updown-5m-1773475200,BUY,0.8,2.01,1.608
2026-03-14 08:04:03 UTC,eth-updown-5m-1773475200,BUY,0.73,6.178081,4.51
2026-03-14 08:04:03 UTC,eth-updown-5m-1773475200,BUY,0.73,6.9726,5.09
2026-03-14 08:04:03 UTC,eth-updown-5m-1773475200,BUY,0.73,18.123285,13.23
2026-03-14 08:04:01 UTC,eth-updown-5m-1773475200,BUY,0.51,3.4,1.734
2026-03-14 08:04:01 UTC,eth-updown-5m-1773475200,BUY,0.49,5.36,2.6264
2026-03-14 08:04:01 UTC,eth-updown-5m-1773475200,BUY,0.52,7.826922,4.07
2026-03-14 08:04:01 UTC,eth-updown-5m-1773475200,BUY,0.52,5.519229,2.87
2026-03-14 08:04:01 UTC,eth-updown-5m-1773475200,BUY,0.5,5.28,2.64
2026-03-14 08:03:59 UTC,eth-updown-5m-1773475200,BUY,0.37,5.270269,1.95
2026-03-14 08:03:59 UTC,eth-updown-5m-1773475200,BUY,0.4,12.77,5.108
2026-03-14 08:03:59 UTC,eth-updown-5m-1773475200,BUY,0.4,5.225,2.09
2026-03-14 08:03:59 UTC,eth-updown-5m-1773475200,BUY,0.38,7.05263,2.68
2026-03-14 08:03:59 UTC,eth-updown-5m-1773475200,BUY,0.37,8.540539,3.16
2026-03-14 08:03:59 UTC,eth-updown-5m-1773475200,BUY,0.36,17.83,6.4188
2026-03-14 08:03:55 UTC,eth-updown-5m-1773475200,BUY,0.62,11.129031,6.9
2026-03-14 08:03:55 UTC,eth-updown-5m-1773475200,BUY,0.62,5.709676,3.54
2026-03-14 08:03:53 UTC,eth-updown-5m-1773475200,BUY,0.46,13.32,6.1272
2026-03-14 08:03:53 UTC,eth-updown-5m-1773475200,BUY,0.46,11.0,5.06
2026-03-14 08:03:35 UTC,eth-updown-5m-1773475200,BUY,0.67,25.16,16.8572
2026-03-14 08:03:35 UTC,eth-updown-5m-1773475200,BUY,0.67,8.835818,5.92
2026-03-14 08:03:17 UTC,eth-updown-5m-1773475200,BUY,0.81006,6.036584,4.89
2026-03-14 08:01:17 UTC,eth-updown-5m-1773475200,BUY,0.623415,8.357186,5.21
2026-03-14 08:01:15 UTC,eth-updown-5m-1773475200,BUY,0.61,7.377048,4.5
2026-03-14 08:01:15 UTC,eth-updown-5m-1773475200,BUY,0.61,6.393441,3.9
2026-03-14 08:01:15 UTC,eth-updown-5m-1773475200,BUY,0.59,10.440675,6.16
2026-03-14 08:00:09 UTC,eth-updown-5m-1773475200,BUY,0.62,20.274192,12.57
2026-03-14 08:00:09 UTC,eth-updown-5m-1773475200,BUY,0.57,7.614034,4.34
2026-03-14 08:00:09 UTC,eth-updown-5m-1773475200,BUY,0.61,5.213112,3.18
2026-03-14 08:00:09 UTC,eth-updown-5m-1773475200,BUY,0.57,6.491227,3.7
2026-03-14 08:00:09 UTC,eth-updown-5m-1773475200,BUY,0.591926,11.065571,6.55
2026-03-14 08:00:09 UTC,eth-updown-5m-1773475200,BUY,0.57,5.087718,2.9
2026-03-14 08:00:09 UTC,eth-updown-5m-1773475200,BUY,0.53,6.0,3.18
2026-03-14 08:00:09 UTC,eth-updown-5m-1773475200,BUY,0.56,9.0,5.04
2026-03-14 07:59:31 UTC,eth-updown-5m-1773474900,BUY,0.7,11.62857,8.14
2026-03-14 07:59:31 UTC,eth-updown-5m-1773474900,BUY,0.7,9.72857,6.81
2026-03-14 07:59:29 UTC,eth-updown-5m-1773474900,BUY,0.70936,7.781664,5.52
2026-03-14 07:59:23 UTC,eth-updown-5m-1773474900,BUY,0.64,10.6875,6.84
2026-03-14 07:59:23 UTC,eth-updown-5m-1773474900,BUY,0.64,10.3125,6.6
2026-03-14 07:59:21 UTC,eth-updown-5m-1773474900,BUY,0.62,9.709676,6.02
2026-03-14 07:59:21 UTC,eth-updown-5m-1773474900,BUY,0.61,9.0,5.49
2026-03-14 07:59:19 UTC,eth-updown-5m-1773474900,BUY,0.3,51.0,15.3
2026-03-14 07:59:07 UTC,eth-updown-5m-1773474900,BUY,0.765494,5.747921,4.4
2026-03-14 07:59:07 UTC,eth-updown-5m-1773474900,BUY,0.76,8.5,6.46
2026-03-14 07:56:09 UTC,eth-updown-5m-1773474900,BUY,0.67,5.776118,3.87
2026-03-14 07:56:09 UTC,eth-updown-5m-1773474900,BUY,0.67,7.64179,5.12
2026-03-14 07:55:57 UTC,eth-updown-5m-1773474900,BUY,0.78,7.012818,5.47
2026-03-14 07:55:51 UTC,eth-updown-5m-1773474900,BUY,0.74,8.229726,6.09
2026-03-14 07:55:35 UTC,eth-updown-5m-1773474900,BUY,0.69,5.695651,3.93
2026-03-14 07:55:35 UTC,eth-updown-5m-1773474900,BUY,0.68,5.867646,3.99
2026-03-14 07:55:33 UTC,eth-updown-5m-1773474900,BUY,0.66,8.681817,5.73
2026-03-14 07:55:33 UTC,eth-updown-5m-1773474900,BUY,0.65,16.0,10.4
2026-03-14 07:54:53 UTC,eth-updown-5m-1773474600,BUY,0.939535,15.262866,14.34
2026-03-14 07:54:51 UTC,eth-updown-5m-1773474600,BUY,0.77,12.0,9.24
2026-03-14 07:54:45 UTC,eth-updown-5m-1773474600,BUY,0.18,11.0,1.98
2026-03-14 07:54:45 UTC,eth-updown-5m-1773474600,BUY,0.21,10.0,2.1
2026-03-14 07:54:43 UTC,eth-updown-5m-1773474600,BUY,0.153776,17.883125,2.75
2026-03-14 07:54:43 UTC,eth-updown-5m-1773474600,BUY,0.147224,9.509332,1.4
2026-03-14 07:54:15 UTC,eth-updown-5m-1773474600,BUY,0.848686,14.080586,11.95
2026-03-14 07:53:43 UTC,eth-updown-5m-1773474600,BUY,0.722835,5.243242,3.79
2026-03-14 07:53:37 UTC,eth-updown-5m-1773474600,BUY,0.61,9.409835,5.74
2026-03-14 07:53:15 UTC,eth-updown-5m-1773474600,BUY,0.5,21.36,10.68
2026-03-14 07:53:15 UTC,eth-updown-5m-1773474600,BUY,0.5,14.28,7.14
2026-03-14 07:52:57 UTC,eth-updown-5m-1773474600,BUY,0.31,5.161289,1.6
2026-03-14 07:52:39 UTC,eth-updown-5m-1773474600,BUY,0.688695,8.276519,5.7
2026-03-14 07:52:39 UTC,eth-updown-5m-1773474600,BUY,0.663803,12.910445,8.57
2026-03-14 07:52:21 UTC,eth-updown-5m-1773474600,BUY,0.579714,7.331204,4.25
2026-03-14 07:52:21 UTC,eth-updown-5m-1773474600,BUY,0.567054,6.789472,3.85
2026-03-14 07:52:21 UTC,eth-updown-5m-1773474600,BUY,0.542035,6.5125,3.53
2026-03-14 07:52:21 UTC,eth-updown-5m-1773474600,BUY,0.529438,15.148147,8.02
2026-03-14 07:52:21 UTC,eth-updown-5m-1773474600,BUY,0.56,10.321427,5.78
2026-03-14 07:52:21 UTC,eth-updown-5m-1773474600,BUY,0.44371,25.782607,11.44
2026-03-14 07:51:53 UTC,eth-updown-5m-1773474600,BUY,0.68,7.676468,5.22
2026-03-14 07:51:53 UTC,eth-updown-5m-1773474600,BUY,0.7,9.842856,6.89
2026-03-14 07:51:47 UTC,eth-updown-5m-1773474600,BUY,0.27,34.666665,9.36
2026-03-14 07:51:45 UTC,eth-updown-5m-1773474600,BUY,0.69,5.710141,3.94
2026-03-14 07:51:45 UTC,eth-updown-5m-1773474600,BUY,0.69,5.927535,4.09
2026-03-14 07:51:45 UTC,eth-updown-5m-1773474600,BUY,0.66,6.3,4.158
2026-03-14 07:51:45 UTC,eth-updown-5m-1773474600,BUY,0.69,8.159419,5.63
2026-03-14 07:51:41 UTC,eth-updown-5m-1773474600,BUY,0.37,8.0,2.96
2026-03-14 07:51:03 UTC,eth-updown-5m-1773474600,BUY,0.72,13.0,9.36
2026-03-14 07:51:01 UTC,eth-updown-5m-1773474600,BUY,0.68,8.0,5.44
2026-03-14 07:49:59 UTC,eth-updown-5m-1773474300,BUY,0.105955,21.36,2.2632
2026-03-14 07:49:33 UTC,eth-updown-5m-1773474300,BUY,0.83137,6.952375,5.78
2026-03-14 07:49:31 UTC,eth-updown-5m-1773474300,BUY,0.75,10.293332,7.72
2026-03-14 07:49:29 UTC,eth-updown-5m-1773474300,BUY,0.84,13.0,10.92
2026-03-14 07:49:29 UTC,eth-updown-5m-1773474300,BUY,0.75,28.28,21.21
2026-03-14 07:49:29 UTC,eth-updown-5m-1773474300,BUY,0.745081,5.5296,4.12
2026-03-14 07:49:29 UTC,eth-updown-5m-1773474300,BUY,0.74,7.270269,5.38
2026-03-14 07:49:19 UTC,eth-updown-5m-1773474300,BUY,0.38,9.789472,3.72
2026-03-14 07:49:19 UTC,eth-updown-5m-1773474300,BUY,0.36,5.0,1.8
2026-03-14 07:49:13 UTC,eth-updown-5m-1773474300,BUY,0.35,19.142856,6.7
2026-03-14 07:49:13 UTC,eth-updown-5m-1773474300,BUY,0.69,5.0,3.45
2026-03-14 07:49:13 UTC,eth-updown-5m-1773474300,BUY,0.356784,74.1625,26.46
2026-03-14 07:49:11 UTC,eth-updown-5m-1773474300,BUY,0.35,8.0,2.8
2026-03-14 07:45:35 UTC,eth-updown-5m-1773474300,BUY,0.72,14.138885,10.18
2026-03-14 07:45:35 UTC,eth-updown-5m-1773474300,BUY,0.7,9.442856,6.61
2026-03-14 07:45:35 UTC,eth-updown-5m-1773474300,BUY,0.72,3.4,2.448
2026-03-14 07:45:35 UTC,eth-updown-5m-1773474300,BUY,0.72,5.458332,3.93
2026-03-14 07:45:35 UTC,eth-updown-5m-1773474300,BUY,0.693976,8.3,5.76
2026-03-14 07:45:35 UTC,eth-updown-5m-1773474300,BUY,0.66,2.83,1.8678
2026-03-14 07:45:35 UTC,eth-updown-5m-1773474300,BUY,0.66,5.166664,3.41
2026-03-14 07:45:09 UTC,eth-updown-5m-1773474300,BUY,0.63,5.492062,3.46
2026-03-14 07:45:09 UTC,eth-updown-5m-1773474300,BUY,0.61,18.0,10.98
2026-03-14 07:44:23 UTC,eth-updown-5m-1773474000,BUY,0.686024,8.600283,5.9
2026-03-14 07:44:19 UTC,eth-updown-5m-1773474000,BUY,0.47,7.68085,3.61
2026-03-14 07:44:19 UTC,eth-updown-5m-1773474000,BUY,0.47,11.021275,5.18
2026-03-14 07:44:17 UTC,eth-updown-5m-1773474000,BUY,0.47,16.404254,7.71
2026-03-14 07:44:17 UTC,eth-updown-5m-1773474000,BUY,0.460688,29.542764,13.61
2026-03-14 07:44:17 UTC,eth-updown-5m-1773474000,BUY,0.47,43.340424,20.37
2026-03-14 07:44:17 UTC,eth-updown-5m-1773474000,BUY,0.44,11.454544,5.04
2026-03-14 07:44:17 UTC,eth-updown-5m-1773474000,BUY,0.47,40.787233,19.17
2026-03-14 07:44:17 UTC,eth-updown-5m-1773474000,BUY,0.47,20.55319,9.66
2026-03-14 07:44:17 UTC,eth-updown-5m-1773474000,BUY,0.47,10.638296,5.0
2026-03-14 07:43:13 UTC,eth-updown-5m-1773474000,BUY,0.515961,33.297114,17.18
2026-03-14 07:43:13 UTC,eth-updown-5m-1773474000,BUY,0.50526,10.549018,5.33
2026-03-14 07:43:13 UTC,eth-updown-5m-1773474000,BUY,0.49,9.673468,4.74
2026-03-14 07:43:11 UTC,eth-updown-5m-1773474000,BUY,0.46,7.739129,3.56
2026-03-14 07:43:11 UTC,eth-updown-5m-1773474000,BUY,0.52,12.84,6.6768
2026-03-14 07:43:11 UTC,eth-updown-5m-1773474000,BUY,0.511148,35.019229,17.9
2026-03-14 07:41:55 UTC,eth-updown-5m-1773474000,BUY,0.73,6.821914,4.98
2026-03-14 07:41:55 UTC,eth-updown-5m-1773474000,BUY,0.86,6.430228,5.53
2026-03-14 07:41:55 UTC,eth-updown-5m-1773474000,BUY,0.7738,8.0641,6.24
2026-03-14 07:40:09 UTC,eth-updown-5m-1773474000,BUY,0.666758,74.944775,49.97
2026-03-14 07:40:09 UTC,eth-updown-5m-1773474000,BUY,0.65,7.876922,5.12
2026-03-14 07:38:11 UTC,eth-updown-5m-1773473700,BUY,0.538513,19.572411,10.54
2026-03-14 07:38:09 UTC,eth-updown-5m-1773473700,BUY,0.890997,11.84066,10.55
2026-03-14 07:35:11 UTC,eth-updown-5m-1773473700,BUY,0.65,6.430768,4.18
2026-03-14 07:35:11 UTC,eth-updown-5m-1773473700,BUY,0.65,5.93846,3.86
2026-03-14 07:35:11 UTC,eth-updown-5m-1773473700,BUY,0.63,5.380951,3.39
2026-03-14 07:35:11 UTC,eth-updown-5m-1773473700,BUY,0.644294,10.305845,6.64
2026-03-14 07:35:11 UTC,eth-updown-5m-1773473700,BUY,0.634718,8.72828,5.54
2026-03-14 07:35:11 UTC,eth-updown-5m-1773473700,BUY,0.63,8.42857,5.31
2026-03-14 07:35:11 UTC,eth-updown-5m-1773473700,BUY,0.67,6.44776,4.32
2026-03-14 07:35:09 UTC,eth-updown-5m-1773473700,BUY,0.59,25.627117,15.12
2026-03-14 07:34:57 UTC,eth-updown-5m-1773473400,BUY,0.42,22.333332,9.38
2026-03-14 07:34:55 UTC,eth-updown-5m-1773473400,BUY,0.382085,48.73,18.619
2026-03-14 07:34:55 UTC,eth-updown-5m-1773473400,BUY,0.42,26.90476,11.3
2026-03-14 07:34:53 UTC,eth-updown-5m-1773473400,BUY,0.691727,41.837283,28.94
2026-03-14 07:34:53 UTC,eth-updown-5m-1773473400,BUY,0.450645,31.0,13.97
2026-03-14 07:34:53 UTC,eth-updown-5m-1773473400,BUY,0.47,7.829786,3.68
2026-03-14 07:34:47 UTC,eth-updown-5m-1773473400,BUY,0.88,19.602266,17.25
2026-03-14 07:34:47 UTC,eth-updown-5m-1773473400,BUY,0.48,10.0,4.8
2026-03-14 07:34:47 UTC,eth-updown-5m-1773473400,BUY,0.22,6.0,1.32
2026-03-14 07:34:45 UTC,eth-updown-5m-1773473400,BUY,0.9,14.72,13.248
2026-03-14 07:34:45 UTC,eth-updown-5m-1773473400,BUY,0.89,6.359545,5.66
2026-03-14 07:34:45 UTC,eth-updown-5m-1773473400,BUY,0.9,10.65555,9.59
2026-03-14 07:34:45 UTC,eth-updown-5m-1773473400,BUY,0.895396,10.64333,9.53
2026-03-14 07:34:45 UTC,eth-updown-5m-1773473400,BUY,0.9,6.78888,6.11
2026-03-14 07:34:45 UTC,eth-updown-5m-1773473400,BUY,0.9,6.68888,6.02
2026-03-14 07:34:45 UTC,eth-updown-5m-1773473400,BUY,0.89,6.730336,5.99
2026-03-14 07:34:45 UTC,eth-updown-5m-1773473400,BUY,0.9,5.1,4.59
2026-03-14 07:34:45 UTC,eth-updown-5m-1773473400,BUY,0.9,27.13333,24.42
2026-03-14 07:34:19 UTC,eth-updown-5m-1773473400,BUY,0.48,6.229165,2.99
2026-03-14 07:34:17 UTC,eth-updown-5m-1773473400,BUY,0.461378,10.79375,4.98
2026-03-14 07:34:17 UTC,eth-updown-5m-1773473400,BUY,0.449192,14.804346,6.65
2026-03-14 07:34:17 UTC,eth-updown-5m-1773473400,BUY,0.46,7.130433,3.28
2026-03-14 07:33:27 UTC,eth-updown-5m-1773473400,BUY,0.78,5.0,3.9
2026-03-14 07:33:13 UTC,eth-updown-5m-1773473400,BUY,0.21,8.0,1.68
2026-03-14 07:33:11 UTC,eth-updown-5m-1773473400,BUY,0.27,11.962961,3.23
2026-03-14 07:33:11 UTC,eth-updown-5m-1773473400,BUY,0.17,8.0,1.36
2026-03-14 07:33:11 UTC,eth-updown-5m-1773473400,BUY,0.15,8.0,1.2
2026-03-14 07:33:09 UTC,eth-updown-5m-1773473400,BUY,0.155353,15.0625,2.34
2026-03-14 07:33:09 UTC,eth-updown-5m-1773473400,BUY,0.16,4.93,0.7888
2026-03-14 07:33:05 UTC,eth-updown-5m-1773473400,BUY,0.833347,7.199875,6.0
2026-03-14 07:33:05 UTC,eth-updown-5m-1773473400,BUY,0.83,5.072288,4.21
2026-03-14 07:33:03 UTC,eth-updown-5m-1773473400,BUY,0.69,5.898548,4.07
2026-03-14 07:33:03 UTC,eth-updown-5m-1773473400,BUY,0.72,8.0,5.76
2026-03-14 07:33:03 UTC,eth-updown-5m-1773473400,BUY,0.68,20.38235,13.86
2026-03-14 07:32:57 UTC,eth-updown-5m-1773473400,BUY,0.4,7.7,3.08
2026-03-14 07:32:57 UTC,eth-updown-5m-1773473400,BUY,0.4,6.65,2.66
2026-03-14 07:32:53 UTC,eth-updown-5m-1773473400,BUY,0.4,8.0,3.2
2026-03-14 07:32:53 UTC,eth-updown-5m-1773473400,BUY,0.403084,19.549267,7.88
2026-03-14 07:32:41 UTC,eth-updown-5m-1773473400,BUY,0.71,6.605631,4.69
2026-03-14 07:32:41 UTC,eth-updown-5m-1773473400,BUY,0.703277,7.436617,5.23
2026-03-14 07:32:01 UTC,eth-updown-5m-1773473400,BUY,0.62,6.209676,3.85
2026-03-14 07:31:51 UTC,eth-updown-5m-1773473400,BUY,0.64,7.9375,5.08
2026-03-14 07:31:49 UTC,eth-updown-5m-1773473400,BUY,0.6,7.383332,4.43
2026-03-14 07:31:47 UTC,eth-updown-5m-1773473400,BUY,0.56,6.339284,3.55
2026-03-14 07:31:47 UTC,eth-updown-5m-1773473400,BUY,0.56,5.642856,3.16
2026-03-14 07:31:15 UTC,eth-updown-5m-1773473400,BUY,0.56625,8.0,4.53
2026-03-14 07:31:09 UTC,eth-updown-5m-1773473400,BUY,0.51,13.1,6.681
2026-03-14 07:31:07 UTC,eth-updown-5m-1773473400,BUY,0.47,10.170211,4.78
2026-03-14 07:31:05 UTC,eth-updown-5m-1773473400,BUY,0.47,5.021275,2.36
2026-03-14 07:30:47 UTC,eth-updown-5m-1773473400,BUY,0.66,6.560605,4.33
2026-03-14 07:30:45 UTC,eth-updown-5m-1773473400,BUY,0.58,6.775861,3.93
2026-03-14 07:30:45 UTC,eth-updown-5m-1773473400,BUY,0.55,5.327271,2.93
2026-03-14 07:30:27 UTC,eth-updown-5m-1773473400,BUY,0.68,4.42,3.0056
2026-03-14 07:30:27 UTC,eth-updown-5m-1773473400,BUY,0.67,6.179103,4.14
2026-03-14 07:30:27 UTC,eth-updown-5m-1773473400,BUY,0.66,4.0,2.64
2026-03-14 07:30:25 UTC,eth-updown-5m-1773473400,BUY,0.676626,5.394409,3.65
2026-03-14 07:30:25 UTC,eth-updown-5m-1773473400,BUY,0.64,5.921875,3.79
2026-03-14 07:27:05 UTC,eth-updown-5m-1773473100,BUY,0.89,6.7191,5.98
2026-03-14 07:26:43 UTC,eth-updown-5m-1773473100,BUY,0.87,5.574707,4.85
2026-03-14 07:26:29 UTC,eth-updown-5m-1773473100,BUY,0.86,6.52325,5.61
2026-03-14 07:26:29 UTC,eth-updown-5m-1773473100,BUY,0.86,5.616278,4.83
2026-03-14 07:26:29 UTC,eth-updown-5m-1773473100,BUY,0.85,7.0,5.95
2026-03-14 07:26:21 UTC,eth-updown-5m-1773473100,BUY,0.82,13.55,11.111
2026-03-14 07:23:15 UTC,eth-updown-5m-1773472800,BUY,0.86,8.895342,7.65
2026-03-14 07:23:11 UTC,eth-updown-5m-1773472800,BUY,0.9,11.48888,10.34
2026-03-14 07:23:11 UTC,eth-updown-5m-1773472800,BUY,0.87,10.0,8.7
2026-03-14 07:23:11 UTC,eth-updown-5m-1773472800,BUY,0.870342,40.3175,35.09
2026-03-14 07:23:09 UTC,eth-updown-5m-1773472800,BUY,0.85,2.25,1.9125
2026-03-14 07:22:59 UTC,eth-updown-5m-1773472800,BUY,0.24,5.0,1.2
2026-03-14 07:22:09 UTC,eth-updown-5m-1773472800,BUY,0.29,16.758619,4.86
2026-03-14 07:22:09 UTC,eth-updown-5m-1773472800,BUY,0.29,25.172412,7.3
2026-03-14 07:22:07 UTC,eth-updown-5m-1773472800,BUY,0.63,6.841267,4.31
2026-03-14 07:22:07 UTC,eth-updown-5m-1773472800,BUY,0.602749,11.032784,6.65
2026-03-14 07:22:07 UTC,eth-updown-5m-1773472800,BUY,0.63,5.682537,3.58
2026-03-14 07:22:03 UTC,eth-updown-5m-1773472800,BUY,0.43,8.0,3.44
2026-03-14 07:19:23 UTC,eth-updown-5m-1773472500,BUY,0.51,5.94,3.0294
2026-03-14 07:19:23 UTC,eth-updown-5m-1773472500,BUY,0.5,7.08,3.54
2026-03-14 07:19:23 UTC,eth-updown-5m-1773472500,BUY,0.51,9.058822,4.62
2026-03-14 07:19:23 UTC,eth-updown-5m-1773472500,BUY,0.5,6.7,3.35
2026-03-14 07:19:23 UTC,eth-updown-5m-1773472500,BUY,0.504155,7.22,3.64
2026-03-14 07:18:05 UTC,eth-updown-5m-1773472500,BUY,0.74,9.027026,6.68
2026-03-14 07:18:05 UTC,eth-updown-5m-1773472500,BUY,0.74,5.770269,4.27
2026-03-14 07:17:41 UTC,eth-updown-5m-1773472500,BUY,0.7,5.0,3.5
2026-03-14 07:17:41 UTC,eth-updown-5m-1773472500,BUY,0.68,4.0,2.72
2026-03-14 07:17:37 UTC,eth-updown-5m-1773472500,BUY,0.64,5.046875,3.23
2026-03-14 07:17:23 UTC,eth-updown-5m-1773472500,BUY,0.7,8.85,6.195
2026-03-14 07:17:23 UTC,eth-updown-5m-1773472500,BUY,0.69,26.63768,18.38
2026-03-14 07:17:01 UTC,eth-updown-5m-1773472500,BUY,0.7,1.66,1.162
2026-03-14 07:15:57 UTC,eth-updown-5m-1773472500,BUY,0.32,1.87,0.5984
2026-03-14 07:15:29 UTC,eth-updown-5m-1773472500,BUY,0.43,15.8,6.794
2026-03-14 07:15:21 UTC,eth-updown-5m-1773472500,BUY,0.53,5.77,3.0581
2026-03-14 07:14:59 UTC,eth-updown-5m-1773472200,BUY,0.76,11.67105,8.87
2026-03-14 07:14:57 UTC,eth-updown-5m-1773472200,BUY,0.76,13.842104,10.52
2026-03-14 07:14:57 UTC,eth-updown-5m-1773472200,BUY,0.76,25.36842,19.28
2026-03-14 07:14:55 UTC,eth-updown-5m-1773472200,BUY,0.76,27.276312,20.73
2026-03-14 07:14:55 UTC,eth-updown-5m-1773472200,BUY,0.76,25.0,19.0
2026-03-14 07:14:45 UTC,eth-updown-5m-1773472200,BUY,0.21,9.809522,2.06
2026-03-14 07:14:45 UTC,eth-updown-5m-1773472200,BUY,0.21,6.238094,1.31
2026-03-14 07:14:33 UTC,eth-updown-5m-1773472200,BUY,0.67,7.0597,4.73
2026-03-14 07:14:19 UTC,eth-updown-5m-1773472200,BUY,0.58,0.68,0.3944
2026-03-14 07:14:07 UTC,eth-updown-5m-1773472200,BUY,0.38,9.973683,3.79
2026-03-14 07:13:29 UTC,eth-updown-5m-1773472200,BUY,0.56,6.60714,3.7
2026-03-14 07:12:19 UTC,eth-updown-5m-1773472200,BUY,0.605843,9.622948,5.83
2026-03-14 07:12:19 UTC,eth-updown-5m-1773472200,BUY,0.65,6.169228,4.01
2026-03-14 07:12:19 UTC,eth-updown-5m-1773472200,BUY,0.63,6.396824,4.03
2026-03-14 07:12:09 UTC,eth-updown-5m-1773472200,BUY,0.46,5.586955,2.57
2026-03-14 07:12:09 UTC,eth-updown-5m-1773472200,BUY,0.48,9.791665,4.7
2026-03-14 07:11:43 UTC,eth-updown-5m-1773472200,BUY,0.45,25.844443,11.63
2026-03-14 07:11:11 UTC,eth-updown-5m-1773472200,BUY,0.37,5.62162,2.08
2026-03-14 07:11:11 UTC,eth-updown-5m-1773472200,BUY,0.37,5.918917,2.19
2026-03-14 07:11:07 UTC,eth-updown-5m-1773472200,BUY,0.594782,5.6155,3.34
2026-03-14 07:11:07 UTC,eth-updown-5m-1773472200,BUY,0.61,6.295079,3.84
2026-03-14 07:10:35 UTC,eth-updown-5m-1773472200,BUY,0.56,9.160713,5.13
2026-03-14 07:09:27 UTC,eth-updown-5m-1773471900,BUY,0.37,10.810809,4.0
2026-03-14 07:09:27 UTC,eth-updown-5m-1773471900,BUY,0.37,11.432431,4.23
